Date,Close,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type
2019-03-14,169.553,-0.0016898257183232124,0.030805053317607634,0.10361031976063508,169.553,170.0,30,0.0821917808219178,0.10361031976063508,0.03,call
2019-03-15,171.124,0.009265539388863653,0.04191427179736951,0.107031590059885,171.124,171.0,30,0.0821917808219178,0.107031590059885,0.03,call
2019-03-18,171.524,0.002337486267268263,0.023089357184184145,0.10674593497242228,171.524,172.0,30,0.0821917808219178,0.10674593497242228,0.03,call
2019-03-19,172.092,0.003311489937268375,0.02085706150341693,0.10685101809709878,172.092,172.0,30,0.0821917808219178,0.10685101809709878,0.03,call
2019-03-20,172.788,0.004044348371801121,0.01735751295336785,0.10673739962013071,172.788,173.0,30,0.0821917808219178,0.10673739962013071,0.03,call
2019-03-21,175.487,0.015620297705859043,0.03499790625939969,0.11433189395215655,175.487,175.0,30,0.0821917808219178,0.11433189395215655,0.03,call
2019-03-22,171.632,-0.02196743918352917,0.002968607559430625,0.14381297648898486,171.632,172.0,30,0.0821917808219178,0.14381297648898486,0.03,call
2019-03-25,171.31,-0.0018761070196700036,-0.0012476388143932704,0.14417670952991515,171.31,171.0,30,0.0821917808219178,0.14417670952991515,0.03,call
2019-03-26,172.092,0.0045648240032689635,0.0,0.1445786217919616,172.092,172.0,30,0.0821917808219178,0.1445786217919616,0.03,call
2019-03-27,171.005,-0.0063163889082584745,-0.01031900363451177,0.14715742804403828,171.005,171.0,30,0.0821917808219178,0.14715742804403828,0.03,call
2019-03-28,171.388,0.0022397005935499426,-0.0233578555676488,0.14652390007014118,171.388,171.0,30,0.0821917808219178,0.14652390007014118,0.03,call
2019-03-29,172.692,0.007608467337269831,0.006176004474690133,0.14685245601123165,172.692,173.0,30,0.0821917808219178,0.14685245601123165,0.03,call
2019-04-01,174.987,0.013289555972482825,0.021464012608720884,0.15241180842466726,174.987,175.0,30,0.0821917808219178,0.15241180842466726,0.03,call
2019-04-02,175.641,0.0037374204940938682,0.020622690188968562,0.1523840230891081,175.641,176.0,30,0.0821917808219178,0.1523840230891081,0.03,call
2019-04-03,176.632,0.005642190604699504,0.03290547060027493,0.14967204873163298,176.632,177.0,30,0.0821917808219178,0.14967204873163298,0.03,call
2019-04-04,176.563,-0.0003906426921510553,0.030194646066235675,0.13921579583727176,176.563,177.0,30,0.0821917808219178,0.13921579583727176,0.03,call
2019-04-05,177.496,0.0052842328234115055,0.02781831237115795,0.13800875149494105,177.496,177.0,30,0.0821917808219178,0.13800875149494105,0.03,call
2019-04-08,177.956,0.002591607698201548,0.016966974689548442,0.12280937320807483,177.956,178.0,30,0.0821917808219178,0.12280937320807483,0.03,call
2019-04-09,177.319,-0.003579536514644044,0.009553578037018617,0.12458706710319054,177.319,177.0,30,0.0821917808219178,0.12458706710319054,0.03,call
2019-04-10,178.28,0.005419610983594669,0.009330132705285488,0.12370995239343764,178.28,178.0,30,0.0821917808219178,0.12370995239343764,0.03,call
2019-04-11,177.857,-0.0023726722010321,0.007328828803316645,0.12403684005365234,177.857,178.0,30,0.0821917808219178,0.12403684005365234,0.03,call
2019-04-12,178.631,0.004351810724345873,0.006394510298823652,0.12164474572977342,178.631,179.0,30,0.0821917808219178,0.12164474572977342,0.03,call
2019-04-15,178.661,0.0001679439738904165,0.003961653442424051,0.12185038382245711,178.661,179.0,30,0.0821917808219178,0.12185038382245711,0.03,call
2019-04-16,179.279,0.0034590649330294987,0.011053525002960862,0.12187147385589155,179.279,179.0,30,0.0821917808219178,0.12187147385589155,0.03,call
2019-04-17,179.907,0.003502920029674561,0.009126093785057243,0.1217705995701769,179.907,180.0,30,0.0821917808219178,0.1217705995701769,0.03,call
2019-04-18,180.121,0.0011895034656794756,0.012729327493435694,0.11071090992909917,180.121,180.0,30,0.0821917808219178,0.11071090992909917,0.03,call
2019-04-22,180.622,0.002781463571710052,0.011145881733853669,0.0684220378080609,180.622,181.0,30,0.0821917808219178,0.0684220378080609,0.03,call
2019-04-23,182.915,0.012695020540133495,0.023810456674931757,0.0751019770159536,182.915,183.0,30,0.0821917808219178,0.0751019770159536,0.03,call
2019-04-24,182.347,-0.0031052674739632247,0.017112991482549633,0.07824874708447231,182.347,182.0,30,0.0821917808219178,0.07824874708447231,0.03,call
2019-04-25,183.024,0.003712701607374802,0.01732561823608858,0.07025468161624898,183.024,183.0,30,0.0821917808219178,0.07025468161624898,0.03,call
2019-04-26,183.25,0.0012348107352040394,0.017371655720321177,0.07056679668504881,183.25,183.0,30,0.0821917808219178,0.07056679668504881,0.03,call
2019-04-29,183.602,0.0019208731241473487,0.01649854392045258,0.06889447742260882,183.602,184.0,30,0.0821917808219178,0.06889447742260882,0.03,call
2019-04-30,182.188,-0.00770144116077176,-0.003974523685865039,0.06790867218522824,182.188,182.0,30,0.0821917808219178,0.06790867218522824,0.03,call
2019-05-01,181.592,-0.0032713460820689155,-0.004140457479421045,0.07008961646924652,181.592,182.0,30,0.0821917808219178,0.07008961646924652,0.03,call
2019-05-02,180.808,-0.004317370809286847,-0.012107701722178565,0.07151730124966534,180.808,181.0,30,0.0821917808219178,0.07151730124966534,0.03,call
2019-05-03,183.69,0.015939560196451596,0.002401091405184186,0.08828954294609495,183.69,184.0,30,0.0821917808219178,0.08828954294609495,0.03,call
2019-05-06,182.575,-0.006070009254722675,-0.005593620984520986,0.09180850411665763,182.575,183.0,30,0.0821917808219178,0.09180850411665763,0.03,call
2019-05-07,179.035,-0.01938929207175133,-0.017306298987858626,0.11763433170858868,179.035,179.0,30,0.0821917808219178,0.11763433170858868,0.03,call
2019-05-08,178.573,-0.002580501019353698,-0.016625181726067306,0.11724695333665498,178.573,179.0,30,0.0821917808219178,0.11724695333665498,0.03,call
2019-05-09,177.605,-0.005420752297379927,-0.01771492411840181,0.11737923192441972,177.605,178.0,30,0.0821917808219178,0.11737923192441972,0.03,call
2019-05-10,177.827,0.0012499648095494198,-0.031917905166312766,0.11717919446353921,177.827,178.0,30,0.0821917808219178,0.11717919446353921,0.03,call
2019-05-13,171.651,-0.03473038402492301,-0.059832945364918455,0.16876908272039545,171.651,172.0,30,0.0821917808219178,0.16876908272039545,0.03,call
2019-05-14,173.544,0.011028190922278247,-0.030669980730024804,0.17485822690614408,173.544,174.0,30,0.0821917808219178,0.17485822690614408,0.03,call
2019-05-15,175.987,0.014077121652145808,-0.014481472563041553,0.18265475236660086,175.987,176.0,30,0.0821917808219178,0.18265475236660086,0.03,call
2019-05-16,177.758,0.01006324330774433,0.0008614622336085009,0.1861847143668923,177.758,178.0,30,0.0821917808219178,0.1861847143668923,0.03,call
2019-05-17,175.937,-0.010244264674445058,-0.010628307287419703,0.18917985339386725,175.937,176.0,30,0.0821917808219178,0.18917985339386725,0.03,call
2019-05-20,172.965,-0.01689241035143263,0.007655067549854122,0.1965630116914614,172.965,173.0,30,0.0821917808219178,0.1965630116914614,0.03,call
2019-05-21,174.789,0.010545486080999034,0.007173973171068937,0.19455642095447007,174.789,175.0,30,0.0821917808219178,0.19455642095447007,0.03,call
2019-05-22,173.995,-0.004542619958921801,-0.011319017882002624,0.194712201192054,173.995,174.0,30,0.0821917808219178,0.194712201192054,0.03,call
2019-05-23,171.329,-0.015322279375844072,-0.03616714859528125,0.1986395338661029,171.329,171.0,30,0.0821917808219178,0.1986395338661029,0.03,call
2019-05-24,171.252,-0.00044942770926115205,-0.026628850099751578,0.19822796983153051,171.252,171.0,30,0.0821917808219178,0.19822796983153051,0.03,call
2019-05-28,170.606,-0.0037722187186135514,-0.013638597404099118,0.19726494397579594,170.606,171.0,30,0.0821917808219178,0.19726494397579594,0.03,call
2019-05-29,169.222,-0.008112258654443538,-0.03184983036689937,0.19738386092353422,169.222,169.0,30,0.0821917808219178,0.19738386092353422,0.03,call
2019-05-30,169.918,0.004112940397820619,-0.023431707807695656,0.19928343013520874,169.918,170.0,30,0.0821917808219178,0.19928343013520874,0.03,call
2019-05-31,167.191,-0.0160489177132499,-0.024152361830163005,0.20440856382868328,167.191,167.0,30,0.0821917808219178,0.20440856382868328,0.03,call
2019-06-03,163.526,-0.021921036419424444,-0.04511480157895964,0.1999786711901171,163.526,164.0,30,0.0821917808219178,0.1999786711901171,0.03,call
2019-06-04,168.134,0.028179005173489147,-0.014489525573543771,0.23335403298877186,168.134,168.0,30,0.0821917808219178,0.23335403298877186,0.03,call
2019-06-05,169.397,0.007511865535822615,0.0010341444965784596,0.22933999256680115,169.397,169.0,30,0.0821917808219178,0.22933999256680115,0.03,call
2019-06-06,170.721,0.007815958960312175,0.004725808919596508,0.23233940630189745,170.721,171.0,30,0.0821917808219178,0.23233940630189745,0.03,call
2019-06-07,174.015,0.019294638620907634,0.0408155941408328,0.24398732445687973,174.015,174.0,30,0.0821917808219178,0.24398732445687973,0.03,call
2019-06-10,176.035,0.01160819469585972,0.07649548084096702,0.24794072747260384,176.035,176.0,30,0.0821917808219178,0.24794072747260384,0.03,call
2019-06-11,176.27,0.0013349617973699157,0.04838997466306649,0.21215729036155132,176.27,176.0,30,0.0821917808219178,0.21215729036155132,0.03,call
2019-06-12,175.269,-0.005678788222613029,0.034664132186520424,0.2103962830781813,175.269,175.0,30,0.0821917808219178,0.2103962830781813,0.03,call
2019-06-13,176.29,0.0058253313478138224,0.03262047434117643,0.2053526955847239,176.29,176.0,30,0.0821917808219178,0.2053526955847239,0.03,call
2019-06-14,175.556,-0.004163594077939647,0.008855558428871202,0.20244676227631916,175.556,176.0,30,0.0821917808219178,0.20244676227631916,0.03,call
2019-06-17,176.593,0.005906947071020019,0.0031698241826909612,0.20029100771437056,176.593,177.0,30,0.0821917808219178,0.20029100771437056,0.03,call
2019-06-18,179.19,0.014706132179644671,0.01656549611391611,0.1957519412012075,179.19,179.0,30,0.0821917808219178,0.1957519412012075,0.03,call
2019-06-19,179.869,0.003789273955019823,0.026245371400532846,0.19322024772698357,179.869,180.0,30,0.0821917808219178,0.19322024772698357,0.03,call
2019-06-20,181.513,0.009139985211459534,0.029627318622724053,0.1936451604252814,181.513,182.0,30,0.0821917808219178,0.1936451604252814,0.03,call
2019-06-21,181.26,-0.001393839559701071,0.0324910569846657,0.18295737385590743,181.26,181.0,30,0.0821917808219178,0.18295737385590743,0.03,call
2019-06-24,181.27,5.516936996596833e-05,0.02648462849603339,0.18284416074991322,181.27,181.0,30,0.0821917808219178,0.18284416074991322,0.03,call
2019-06-25,178.151,-0.01720637722734042,-0.005798314638093549,0.19515910645675366,178.151,178.0,30,0.0821917808219178,0.19515910645675366,0.03,call
2019-06-26,178.995,0.0047375540973668695,-0.004859091894656609,0.19141490113402568,178.995,179.0,30,0.0821917808219178,0.19141490113402568,0.03,call
2019-06-27,179.691,0.00388837677030085,-0.010037848528755555,0.19139737969341747,179.691,180.0,30,0.0821917808219178,0.19139737969341747,0.03,call
2019-06-28,179.917,0.0012577146323411448,-0.007409246386406165,0.1781067751655739,179.917,180.0,30,0.0821917808219178,0.1781067751655739,0.03,call
2019-07-01,182.317,0.013339484317768768,0.005775914381861202,0.15294227428567378,182.317,182.0,30,0.0821917808219178,0.15294227428567378,0.03,call
2019-07-02,183.034,0.003932710608445689,0.02740933253251443,0.12732105408424166,183.034,183.0,30,0.0821917808219178,0.12732105408424166,0.03,call
2019-07-03,184.416,0.007550509741359512,0.03028576217212775,0.12733411705011877,184.416,184.0,30,0.0821917808219178,0.12733411705011877,0.03,call
2019-07-05,184.044,-0.0020171785528370068,0.024224919445047455,0.12849825126253922,184.044,184.0,30,0.0821917808219178,0.12849825126253922,0.03,call
2019-07-08,182.749,-0.007036360870226743,0.015740591494967093,0.12009145550643156,182.749,183.0,30,0.0821917808219178,0.12009145550643156,0.03,call
2019-07-09,183.671,0.005045171245807056,0.007426625054163916,0.11565172110911416,183.671,184.0,30,0.0821917808219178,0.11565172110911416,0.03,call
2019-07-10,185.515,0.010039690533617085,0.013554858660139724,0.11891889463646309,185.515,186.0,30,0.0821917808219178,0.11891889463646309,0.03,call
2019-07-11,185.377,-0.0007438751583428438,0.005211044594829239,0.11561430262049342,185.377,185.0,30,0.0821917808219178,0.11561430262049342,0.03,call
2019-07-12,186.446,0.0057666269278280335,0.01305122688052851,0.11559433437597155,186.446,186.0,30,0.0821917808219178,0.11559433437597155,0.03,call
2019-07-15,187.035,0.003159091640474898,0.02345293271098603,0.11260230095128451,187.035,187.0,30,0.0821917808219178,0.11260230095128451,0.03,call
2019-07-16,186.082,-0.005095303018151753,0.01312673203717507,0.11581566278861337,186.082,186.0,30,0.0821917808219178,0.11581566278861337,0.03,call
2019-07-17,185.161,-0.004949430896056484,-0.0019082014931406377,0.10951253848397949,185.161,185.0,30,0.0821917808219178,0.10951253848397949,0.03,call
2019-07-18,185.377,0.0011665523517372378,0.0,0.10923248831412649,185.377,185.0,30,0.0821917808219178,0.10923248831412649,0.03,call
2019-07-19,184.004,-0.007406528317968397,-0.013097626122308914,0.10973645837839657,184.004,184.0,30,0.0821917808219178,0.10973645837839657,0.03,call
2019-07-22,185.486,0.008054172735375342,-0.00828187237682787,0.11243195119549411,185.486,185.0,30,0.0821917808219178,0.11243195119549411,0.03,call
2019-07-23,186.69,0.006491055928749434,0.0032673767478854643,0.11389180549922853,186.69,187.0,30,0.0821917808219178,0.11389180549922853,0.03,call
2019-07-24,188.013,0.007086614173228423,0.01540281160719581,0.09139813372116264,188.013,188.0,30,0.0821917808219178,0.09139813372116264,0.03,call
2019-07-25,186.23,-0.009483386787083936,0.00460143383483369,0.10068856145438786,186.23,186.0,30,0.0821917808219178,0.10068856145438786,0.03,call
2019-07-26,188.132,0.010213177253933337,0.022434294906632513,0.10468362777924592,188.132,188.0,30,0.0821917808219178,0.10468362777924592,0.03,call
2019-07-29,187.495,-0.003385920523887531,0.01083100611366894,0.10658812888769385,187.495,187.0,30,0.0821917808219178,0.10658812888769385,0.03,call
2019-07-30,186.68,-0.0043467825808688465,-5.3564732979793916e-05,0.10011459562621783,186.68,187.0,30,0.0821917808219178,0.10011459562621783,0.03,call
2019-07-31,184.093,-0.013857938718663032,-0.020849622100599485,0.1127929932966824,184.093,184.0,30,0.0821917808219178,0.1127929932966824,0.03,call
2019-08-01,183.172,-0.005002906139831453,-0.01642055522740693,0.11089473926728799,183.172,183.0,30,0.0821917808219178,0.11089473926728799,0.03,call
2019-08-02,180.487,-0.014658353896883858,-0.040636361703484836,0.12199113722010761,180.487,180.0,30,0.0821917808219178,0.12199113722010761,0.03,call
2019-08-05,174.103,-0.035370968546211023,-0.07142590469079169,0.17197213316027615,174.103,174.0,30,0.0821917808219178,0.17197213316027615,0.03,call
2019-08-06,176.534,0.013962998914435643,-0.05434968930790662,0.17980307608243612,176.534,177.0,30,0.0821917808219178,0.17980307608243612,0.03,call
2019-08-07,177.496,0.005449375191181494,-0.03583514853905356,0.17646136693264738,177.496,177.0,30,0.0821917808219178,0.17646136693264738,0.03,call
2019-08-08,181.368,0.02181457610312343,-0.009848666826807628,0.19593498768622059,181.368,181.0,30,0.0821917808219178,0.19593498768622059,0.03,call
2019-08-09,179.681,-0.009301530589740148,-0.004465695590263996,0.19631312404208412,179.681,180.0,30,0.0821917808219178,0.19631312404208412,0.03,call
2019-08-12,177.595,-0.01160946343798186,0.020057092640563212,0.19838051818159555,177.595,178.0,30,0.0821917808219178,0.19838051818159555,0.03,call
2019-08-13,181.473,0.021836200343478218,0.02797761337759308,0.2159810904347377,181.473,181.0,30,0.0821917808219178,0.2159810904347377,0.03,call
2019-08-14,176.055,-0.02985568101039826,-0.00811849281110566,0.2386717278182553,176.055,176.0,30,0.0821917808219178,0.2386717278182553,0.03,call
2019-08-15,175.857,-0.0011246485473289658,-0.03038573508005815,0.23835467626260504,175.857,176.0,30,0.0821917808219178,0.23835467626260504,0.03,call
2019-08-16,178.691,0.01611536646252354,-0.005509764527134253,0.2464514584725256,178.691,179.0,30,0.0821917808219178,0.2464514584725256,0.03,call
2019-08-19,181.513,0.01579262525812708,0.022061431909682128,0.25183925082375125,181.513,182.0,30,0.0821917808219178,0.25183925082375125,0.03,call
2019-08-20,180.121,-0.007668872201990973,-0.007450144098571143,0.2512966140417518,180.121,180.0,30,0.0821917808219178,0.2512966140417518,0.03,call
2019-08-21,181.71,0.008821847535823046,0.0321206441168953,0.25217251673751684,181.71,182.0,30,0.0821917808219178,0.25217251673751684,0.03,call
2019-08-22,181.134,-0.00316988608221902,0.03000733550555279,0.2505396407108904,181.134,181.0,30,0.0821917808219178,0.2505396407108904,0.03,call
2019-08-23,175.408,-0.03161195578963638,-0.01837249777548966,0.2684670688301881,175.408,175.0,30,0.0821917808219178,0.2684670688301881,0.03,call
2019-08-26,178.046,0.01503922284046344,-0.0191005602904476,0.2762946516879783,178.046,178.0,30,0.0821917808219178,0.2762946516879783,0.03,call
2019-08-27,177.671,-0.0021061972748614988,-0.013601967566247208,0.2762037338020523,177.671,178.0,30,0.0821917808219178,0.2762037338020523,0.03,call
2019-08-28,178.309,0.0035909067883899137,-0.018716636398657283,0.2734717674749676,178.309,178.0,30,0.0821917808219178,0.2734717674749676,0.03,call
2019-08-29,181.035,0.015288067343768308,-0.0005465566928350984,0.2793988817733248,181.035,181.0,30,0.0821917808219178,0.2793988817733248,0.03,call
2019-08-30,180.593,-0.002441516833761481,0.029559655203867496,0.27447412492610224,180.593,181.0,30,0.0821917808219178,0.27447412492610224,0.03,call
2019-09-03,178.859,-0.009601701062610268,0.004566235691899845,0.24373530382576908,178.859,179.0,30,0.0821917808219178,0.24373530382576908,0.03,call
2019-09-04,181.416,0.014296177435857205,0.021078285145015307,0.24396473064422833,181.416,181.0,30,0.0821917808219178,0.24396473064422833,0.03,call
2019-09-05,184.749,0.0183721391718481,0.03611707765732519,0.25096701934717863,184.749,185.0,30,0.0821917808219178,0.25096701934717863,0.03,call
2019-09-06,184.564,-0.0010013586000465757,0.019493468113900514,0.2400547295732337,184.564,185.0,30,0.0821917808219178,0.2400547295732337,0.03,call
2019-09-09,184.181,-0.0020751609197892096,0.019867879707408553,0.2373032278065472,184.181,184.0,30,0.0821917808219178,0.2373032278065472,0.03,call
2019-09-10,183.651,-0.0028776040959708205,0.026792054076115734,0.23296589666767722,183.651,184.0,30,0.0821917808219178,0.23296589666767722,0.03,call
2019-09-11,185.387,0.009452711937315783,0.02188891828725148,0.22274962721493266,185.387,185.0,30,0.0821917808219178,0.22274962721493266,0.03,call
2019-09-12,186.16,0.004169655908990322,0.0076373891063010735,0.19028776130703343,186.16,186.0,30,0.0821917808219178,0.19028776130703343,0.03,call
2019-09-13,185.495,-0.0035721959604640974,0.005044320669252977,0.19116434662656884,185.495,185.0,30,0.0821917808219178,0.19116434662656884,0.03,call
2019-09-16,184.651,-0.004549987870292926,0.0025518375945401406,0.18599196021099898,184.651,185.0,30,0.0821917808219178,0.18599196021099898,0.03,call
2019-09-17,185.552,0.004879475334550021,0.010351155180205796,0.17893055370428,185.552,186.0,30,0.0821917808219178,0.17893055370428,0.03,call
2019-09-18,185.477,-0.0004041993619038342,0.0004854709337764884,0.1760097178019023,185.477,185.0,30,0.0821917808219178,0.1760097178019023,0.03,call
2019-09-19,185.789,0.001682149269181643,-0.001992909325311598,0.17389578920988755,185.789,186.0,30,0.0821917808219178,0.17389578920988755,0.03,call
2019-09-20,183.809,-0.010657250967495369,-0.009089193778808125,0.17834700476970008,183.809,184.0,30,0.0821917808219178,0.17834700476970008,0.03,call
2019-09-23,183.878,0.00037538967079941976,-0.004186275730973743,0.13116232526705995,183.878,184.0,30,0.0821917808219178,0.13116232526705995,0.03,call
2019-09-24,181.436,-0.01328054470899176,-0.022182460981288177,0.13344939055695026,181.436,181.0,30,0.0821917808219178,0.13344939055695026,0.03,call
2019-09-25,183.474,0.01123261094821304,-0.010799182647983407,0.13769412588042787,183.474,183.0,30,0.0821917808219178,0.13769412588042787,0.03,call
2019-09-26,182.789,-0.003733499024384912,-0.016147349950750622,0.1387708118581746,182.789,183.0,30,0.0821917808219178,0.1387708118581746,0.03,call
2019-09-27,180.527,-0.012374924092806494,-0.01785549129803221,0.13644993028514416,180.527,181.0,30,0.0821917808219178,0.13644993028514416,0.03,call
2019-09-30,182.257,0.009583054058395879,-0.008815627753184119,0.14033995111527003,182.257,182.0,30,0.0821917808219178,0.14033995111527003,0.03,call
2019-10-01,180.759,-0.00821916304997894,-0.003731343283582156,0.13910095432167252,180.759,181.0,30,0.0821917808219178,0.13910095432167252,0.03,call
2019-10-02,177.662,-0.017133310097975696,-0.03167751289010967,0.1426450510619737,177.662,178.0,30,0.0821917808219178,0.1426450510619737,0.03,call
2019-10-03,179.631,0.011082842701309215,-0.017276750789161244,0.13141559708119957,179.631,180.0,30,0.0821917808219178,0.13141559708119957,0.03,call
2019-10-04,182.257,0.014618857546859987,0.009583054058395879,0.1431696005473798,182.257,182.0,30,0.0821917808219178,0.1431696005473798,0.03,call
2019-10-07,181.701,-0.003050637286908131,-0.003050637286908131,0.1433455698915364,181.701,182.0,30,0.0821917808219178,0.1433455698915364,0.03,call
2019-10-08,178.995,-0.014892598279591107,-0.009758850181733614,0.15192240640549387,178.995,179.0,30,0.0821917808219178,0.15192240640549387,0.03,call
2019-10-09,180.719,0.009631553954021044,0.017206830948655272,0.15209058159005664,180.719,181.0,30,0.0821917808219178,0.15209058159005664,0.03,call
2019-10-10,182.132,0.007818768364145523,0.013922986566906603,0.15434397200657635,182.132,182.0,30,0.0821917808219178,0.15434397200657635,0.03,call
2019-10-11,184.465,0.012809390991149305,0.012114761024268006,0.1615752412091358,184.465,184.0,30,0.0821917808219178,0.1615752412091358,0.03,call
2019-10-14,184.445,-0.00010842165180391383,0.015101733066961609,0.160767052870561,184.445,184.0,30,0.0821917808219178,0.160767052870561,0.03,call
2019-10-15,186.807,0.012805985524140029,0.043643677197686914,0.16632840503820714,186.807,187.0,30,0.0821917808219178,0.16632840503820714,0.03,call
2019-10-16,186.347,-0.0024624344912127505,0.031142270596893562,0.1666188442245632,186.347,186.0,30,0.0821917808219178,0.1666188442245632,0.03,call
2019-10-17,186.836,0.0026241366912265196,0.02582742186985265,0.16675699741667563,186.836,187.0,30,0.0821917808219178,0.16675699741667563,0.03,call
2019-10-18,185.034,-0.00964482219700713,0.0030845959938199385,0.1659085408658354,185.034,185.0,30,0.0821917808219178,0.1659085408658354,0.03,call
2019-10-21,186.68,0.0088956624187988,0.01211743338122484,0.16863679977125232,186.68,187.0,30,0.0821917808219178,0.16863679977125232,0.03,call
2019-10-22,185.191,-0.007976215984572543,-0.008650639429999885,0.1637384034310413,185.191,185.0,30,0.0821917808219178,0.1637384034310413,0.03,call
2019-10-23,185.552,0.0019493387907618676,-0.004266234498006449,0.15935772395793674,185.552,186.0,30,0.0821917808219178,0.15935772395793674,0.03,call
2019-10-24,187.357,0.00972773130982163,0.0027885418227748815,0.16163749572540637,187.357,187.0,30,0.0821917808219178,0.16163749572540637,0.03,call
2019-10-25,188.837,0.007899357910299498,0.020552979452424847,0.15478998781480144,188.837,189.0,30,0.0821917808219178,0.15478998781480144,0.03,call
2019-10-28,190.721,0.00997685834873474,0.021646668095135935,0.15504191628232045,190.721,191.0,30,0.0821917808219178,0.15504191628232045,0.03,call
2019-10-29,189.23,-0.007817702298121398,0.021809915168663707,0.1546861894366108,189.23,189.0,30,0.0821917808219178,0.1546861894366108,0.03,call
2019-10-30,190.151,0.004867092955662455,0.024785504871949637,0.13661387527731816,190.151,190.0,30,0.0821917808219178,0.13661387527731816,0.03,call
2019-10-31,190.239,0.0004627900983955602,0.015382398309110368,0.13390570988559236,190.239,190.0,30,0.0821917808219178,0.13390570988559236,0.03,call
2019-11-01,191.955,0.009020232444451493,0.016511594655708395,0.12878782261386412,191.955,192.0,30,0.0821917808219178,0.12878782261386412,0.03,call
2019-11-04,193.151,0.0062306269698626515,0.012741124469775267,0.12756926616151093,193.151,193.0,30,0.0821917808219178,0.12756926616151093,0.03,call
2019-11-05,193.25,0.0005125523554110334,0.021243988796702418,0.1091573899363147,193.25,193.0,30,0.0821917808219178,0.1091573899363147,0.03,call
2019-11-06,192.818,-0.0022354463130659363,0.01402569536841769,0.10896457519750656,192.818,193.0,30,0.0821917808219178,0.10896457519750656,0.03,call
2019-11-07,193.465,0.003355495856195878,0.01695761647191163,0.1076358190015825,193.465,193.0,30,0.0821917808219178,0.1076358190015825,0.03,call
2019-11-08,194.247,0.0040420747938905155,0.011940298507462588,0.10140530941915481,194.247,194.0,30,0.0821917808219178,0.10140530941915481,0.03,call
2019-11-11,193.985,-0.0013487981796372894,0.00431786529709921,0.10193989375670298,193.985,194.0,30,0.0821917808219178,0.10193989375670298,0.03,call
2019-11-12,194.552,0.002922906410289361,0.006737386804657186,0.09451036976618314,194.552,195.0,30,0.0821917808219178,0.09451036976618314,0.03,call
2019-11-13,194.602,0.00025700069904188716,0.009252248234085991,0.09327311654556887,194.602,195.0,30,0.0821917808219178,0.09327311654556887,0.03,call
2019-11-14,194.444,-0.0008119135466234662,0.005060346832760354,0.09385470211796997,194.444,194.0,30,0.0821917808219178,0.09385470211796997,0.03,call
2019-11-15,195.886,0.007416016950895887,0.008437710749715555,0.08485149063238194,195.886,196.0,30,0.0821917808219178,0.08485149063238194,0.03,call
2019-11-18,196.033,0.0007504364783599282,0.010557517333814381,0.08205613946763479,196.033,196.0,30,0.0821917808219178,0.08205613946763479,0.03,call
2019-11-19,196.307,0.0013977238526166058,0.009020724536370706,0.07242477052219871,196.307,196.0,30,0.0821917808219178,0.07242477052219871,0.03,call
2019-11-20,195.15,-0.005893829562878428,0.0028160039465165987,0.07889360176733731,195.15,195.0,30,0.0821917808219178,0.07889360176733731,0.03,call
2019-11-21,194.711,-0.0022495516269536164,0.001373145995762437,0.07580901931203657,194.711,195.0,30,0.0821917808219178,0.07580901931203657,0.03,call
2019-11-22,194.838,0.0006522487173297176,-0.005350050539599582,0.07254448529099644,194.838,195.0,30,0.0821917808219178,0.07254448529099644,0.03,call
2019-11-25,197.12,0.01171229431630394,0.00554498477297205,0.07541493071852577,197.12,197.0,30,0.0821917808219178,0.07541493071852577,0.03,call
2019-11-26,197.503,0.0019429788961038419,0.006092497975110467,0.0665834788312503,197.503,198.0,30,0.0821917808219178,0.0665834788312503,0.03,call
2019-11-27,198.877,0.00695685635154919,0.019098129643863704,0.06811017328348706,198.877,199.0,30,0.0821917808219178,0.06811017328348706,0.03,call
2019-11-29,197.974,-0.0045404948787441946,0.016758169800370704,0.0720570682023312,197.974,198.0,30,0.0821917808219178,0.0720570682023312,0.03,call
2019-12-02,195.964,-0.01015284835382424,0.0057791601227685785,0.07909434170235886,195.964,196.0,30,0.0821917808219178,0.07909434170235886,0.03,call
2019-12-03,194.424,-0.00785858627094771,-0.013676948051948079,0.082579324792803,194.424,194.0,30,0.0821917808219178,0.082579324792803,0.03,call
2019-12-04,195.417,0.005107394148870403,-0.010561864883064986,0.08429845451015383,195.417,195.0,30,0.0821917808219178,0.08429845451015383,0.03,call
2019-12-05,195.808,0.0020008494655019415,-0.015431648707492696,0.08376736168138331,195.808,196.0,30,0.0821917808219178,0.08376736168138331,0.03,call
2019-12-06,197.877,0.010566473279947752,-0.0004899633285178062,0.09035614840890639,197.877,198.0,30,0.0821917808219178,0.09035614840890639,0.03,call
2019-12-09,196.975,-0.004558387280987786,0.005159110857096083,0.09184195239996547,196.975,197.0,30,0.0821917808219178,0.09184195239996547,0.03,call
2019-12-10,196.808,-0.0008478233278335079,0.012261860675636616,0.0917098763344986,196.808,197.0,30,0.0821917808219178,0.0917098763344986,0.03,call
2019-12-11,197.857,0.005330067883419387,0.01248611942666189,0.09286115000821567,197.857,198.0,30,0.0821917808219178,0.09286115000821567,0.03,call
